page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
150272	Inégalité_(sociologie)	607	172	48	57	4	4	20	72	513	111	13	32	2	2	18	0	0
673745	Inégalités_de_revenu	305	136	31	44	0	0	0	0	241	90	5	21	0	0	0	0	0
3273855	Level_playing_field	34	20	0	0	0	0	0	0	26	13	0	0	0	0	0	0	0
757012	Liberté_d'accès_aux_documents_administratifs	138	78	2	4	0	0	0	0	118	67	0	2	0	0	0	0	0
108790	Liberté_d'expression	917	455	190	227	12	10	16	140	592	235	33	90	4	4	5	8	0
931629	Libre_accès_(édition_scientifique)	340	170	4	8	0	0	0	0	283	130	2	6	0	0	0	0	0
10305548	Littératie_des_données	10	6	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0
3782650	Living_lab	89	40	1	2	0	0	0	0	71	30	0	1	0	0	0	0	0
80867	Marketing_personnalisé	48	38	6	9	2	2	2	0	30	23	2	5	0	0	0	0	0
7069944	Mondialisation	2353	1004	439	490	16	14	69	924	1476	450	63	188	6	4	31	96	0
62619	Monopole	495	224	36	55	0	0	0	0	410	154	6	27	0	0	0	0	0
3264167	Médias_sociaux	278	173	22	35	4	4	6	8	181	111	8	22	0	0	0	0	0
845692	Neutralité_du_réseau	387	190	12	19	0	0	0	0	259	123	6	13	0	0	0	0	0
5477826	Open_data	491	208	15	24	0	0	0	0	419	152	4	14	0	0	0	0	0
4748543	Open_source	538	301	54	90	2	2	2	0	391	188	12	45	0	0	0	0	0
3196205	Pair_à_pair	1343	683	109	159	2	2	3	0	814	346	17	83	0	0	0	0	0
6682836	Polarisation_politique	9	6	0	0	0	0	0	0	9	6	0	0	0	0	0	0	0
327439	Preuve_de_sécurité	66	33	0	0	0	0	0	0	62	30	0	0	0	0	0	0	0
408060	Principe_de_Kerckhoffs	87	51	1	2	0	0	0	0	79	44	0	1	0	0	0	0	0
882341	Prise_de_décision	118	77	10	16	0	0	0	0	79	49	2	8	0	0	0	0	0
38552	Propriété_intellectuelle	840	402	92	101	12	11	41	418	619	251	19	45	4	3	24	18	0
105734	Protection_de_l'enfance	139	92	17	23	4	3	9	12	103	70	11	17	4	3	9	12	0
10454206	Protection_de_la_vie_privée_dès_la_conception	9	8	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0
5704747	Qualité_d'expérience	49	24	3	6	0	0	0	0	41	18	2	5	0	0	0	0	0
4645717	Roboéthique	14	12	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0
9942318	Règlement_général_sur_la_protection_des_données	171	89	10	16	0	0	0	0	140	61	3	9	0	0	0	0	0
910785	Réseautage_social	682	351	82	107	8	7	14	84	485	212	30	62	2	2	2	0	0
2851215	Scalability	120	52	5	6	2	2	5	0	109	42	4	5	2	2	5	0	0
14809	Secure_Electronic_Transaction	31	26	0	0	0	0	0	0	27	23	0	0	0	0	0	0	0
32229	Société_de_l'information	279	137	4	7	0	0	0	0	238	110	1	4	0	0	0	0	0
3898907	Souveraineté_numérique	52	25	0	0	0	0	0	0	40	18	0	0	0	0	0	0	0
1609164	Surveillance	214	93	25	33	2	2	4	0	164	67	7	19	2	2	4	0	0
8141075	Sécurité_internet	26	12	4	7	0	0	0	0	16	8	0	4	0	0	0	0	0
370115	Technologie_de_rupture	120	79	3	6	0	0	0	0	100	60	0	3	0	0	0	0	0
8343331	Technologie_financière	68	43	3	6	0	0	0	0	57	31	1	4	0	0	0	0	0
9501740	Travail_numérique	39	22	0	0	0	0	0	0	39	22	0	0	0	0	0	0	0
142385	Utilisabilité	147	93	7	11	2	2	2	0	111	65	4	8	2	2	2	0	0
578437	Vie_privée_et_informatique	308	152	19	32	2	2	4	0	255	117	11	24	2	2	4	0	0
5918422	Ville_intelligente	227	134	16	26	0	0	0	0	173	95	3	14	0	0	0	0	0
106453	Vote_électronique	741	328	49	62	4	3	7	15	490	212	15	34	4	3	7	15	0
10355528	Ère_post-vérité	838	97	7	6	2	2	4	0	385	70	2	4	2	2	4	0	0
7062403	Économie_circulaire	290	113	9	16	2	2	2	0	240	80	3	9	2	2	2	0	0
7536957	Économie_collaborative	231	117	13	14	0	0	0	0	193	88	9	10	0	0	0	0	0
3495297	Économie_numérique	153	77	6	10	0	0	0	0	134	62	2	7	0	0	0	0	0
3621905	Économie_verte	110	66	6	10	0	0	0	0	88	48	0	4	0	0	0	0	0
