page_id	title	month	month_edits	month_reverts	month_mutual_reverts	month_mutual_reverts_2	month_users	month_users_reg	month_reverting_users	month_mutual_reverting_users	tot_edits	tot_users	n_reverts	tot_edits_reg	tot_users_reg	n_reverts_reg
861523	Digital_klyfta	201411	2	0	0	0	1	1	0	0	35	25	0	35	25	0
861523	Digital_klyfta	201503	1	0	0	0	1	1	0	0	36	25	0	36	25	0
861523	Digital_klyfta	201608	1	0	0	0	1	1	0	0	37	26	0	37	26	0
861523	Digital_klyfta	201610	3	0	0	0	2	1	0	0	40	28	0	38	27	0
861523	Digital_klyfta	201805	1	0	0	0	1	0	0	0	41	29	0	38	27	0
35434	Diskriminering	200507	1	0	0	0	1	1	0	0	1	1	0	1	1	0
35434	Diskriminering	200508	2	0	0	0	2	2	0	0	3	3	0	3	3	0
35434	Diskriminering	200509	1	0	0	0	1	0	0	0	4	4	0	3	3	0
35434	Diskriminering	200510	1	0	0	0	1	1	0	0	5	5	0	4	4	0
35434	Diskriminering	200511	1	0	0	0	1	0	0	0	6	6	0	4	4	0
35434	Diskriminering	200512	2	0	0	0	2	2	0	0	8	8	0	6	6	0
35434	Diskriminering	200601	1	0	0	0	1	1	0	0	9	8	0	7	6	0
35434	Diskriminering	200602	1	0	0	0	1	1	0	0	10	8	0	8	6	0
35434	Diskriminering	200603	2	0	0	0	2	2	0	0	12	9	0	10	7	0
35434	Diskriminering	200605	1	0	0	0	1	1	0	0	13	10	0	11	8	0
35434	Diskriminering	200606	3	1	0	0	3	2	1	0	16	12	1	13	9	0
35434	Diskriminering	200607	1	0	0	0	1	1	0	0	17	13	1	14	10	0
35434	Diskriminering	200608	4	0	0	0	3	2	0	0	21	14	1	17	10	0
35434	Diskriminering	200609	1	0	0	0	1	1	0	0	22	15	1	18	11	0
35434	Diskriminering	200610	2	1	0	0	2	1	1	0	24	16	2	19	11	0
35434	Diskriminering	200611	4	0	0	0	3	2	0	0	28	19	2	21	13	0
35434	Diskriminering	200702	4	0	0	0	3	2	0	0	32	22	2	23	15	0
35434	Diskriminering	200703	1	0	0	0	1	1	0	0	33	22	2	24	15	0
35434	Diskriminering	200705	2	0	0	0	2	0	0	0	35	24	2	24	15	0
35434	Diskriminering	200706	7	0	0	0	3	1	0	0	42	27	2	29	16	0
35434	Diskriminering	200707	6	0	0	0	3	1	0	0	48	29	2	33	16	0
35434	Diskriminering	200708	3	0	0	0	2	1	0	0	51	30	2	35	16	0
35434	Diskriminering	200709	1	0	0	0	1	1	0	0	52	30	2	36	16	0
35434	Diskriminering	200711	1	0	0	0	1	1	0	0	53	31	2	37	17	0
35434	Diskriminering	200712	2	0	0	0	2	1	0	0	55	33	2	38	18	0
35434	Diskriminering	200801	5	0	0	0	1	1	0	0	60	34	2	43	19	0
35434	Diskriminering	200802	16	0	0	0	5	3	0	0	76	38	2	57	21	0
35434	Diskriminering	200803	75	3	1	0	10	9	3	1	151	45	5	131	27	2
35434	Diskriminering	200805	7	1	0	0	3	3	1	0	158	46	6	138	28	3
35434	Diskriminering	200806	7	1	0	0	5	5	1	0	165	49	7	145	31	4
35434	Diskriminering	200807	2	0	0	0	2	2	0	0	167	51	7	147	33	4
35434	Diskriminering	200808	6	0	0	0	1	1	0	0	173	52	7	153	34	4
35434	Diskriminering	200809	2	0	0	0	2	2	0	0	175	53	7	155	35	4
35434	Diskriminering	200810	5	0	0	0	5	3	0	0	180	56	7	158	36	4
35434	Diskriminering	200812	6	1	0	0	3	3	1	0	186	58	8	164	38	5
35434	Diskriminering	200901	2	0	0	0	2	2	0	0	188	59	8	166	39	5
35434	Diskriminering	200903	5	0	0	0	5	4	0	0	193	61	8	170	40	5
35434	Diskriminering	200905	10	2	1	0	5	5	2	1	203	63	10	180	42	7
35434	Diskriminering	200907	2	0	0	0	2	2	0	0	205	65	10	182	44	7
35434	Diskriminering	200909	1	0	0	0	1	1	0	0	206	66	10	183	45	7
35434	Diskriminering	200910	3	0	0	0	3	3	0	0	209	68	10	186	47	7
35434	Diskriminering	200911	3	0	0	0	2	2	0	0	212	69	10	189	48	7
35434	Diskriminering	200912	17	3	0	0	7	7	2	0	229	74	13	206	53	10
35434	Diskriminering	201001	1	0	0	0	1	1	0	0	230	74	13	207	53	10
35434	Diskriminering	201002	5	0	0	0	4	4	0	0	235	77	13	212	56	10
35434	Diskriminering	201003	2	0	0	0	2	1	0	0	237	79	13	213	57	10
35434	Diskriminering	201004	45	10	3	1	5	4	4	2	282	82	23	257	59	20
35434	Diskriminering	201005	2	0	0	0	2	2	0	0	284	83	23	259	60	20
35434	Diskriminering	201006	5	1	0	0	5	4	1	0	289	88	24	263	64	20
35434	Diskriminering	201008	3	0	0	0	2	2	0	0	292	89	24	266	65	20
35434	Diskriminering	201009	1	0	0	0	1	1	0	0	293	89	24	267	65	20
35434	Diskriminering	201010	1	0	0	0	1	1	0	0	294	90	24	268	66	20
35434	Diskriminering	201101	2	0	0	0	1	1	0	0	296	90	24	270	66	20
35434	Diskriminering	201103	1	0	0	0	1	1	0	0	297	90	24	271	66	20
35434	Diskriminering	201104	1	0	0	0	1	1	0	0	298	91	24	272	67	20
35434	Diskriminering	201105	2	0	0	0	2	0	0	0	300	93	24	272	67	20
35434	Diskriminering	201106	2	0	0	0	2	2	0	0	302	94	24	274	68	20
35434	Diskriminering	201107	1	0	0	0	1	1	0	0	303	94	24	275	68	20
35434	Diskriminering	201108	1	0	0	0	1	1	0	0	304	95	24	276	69	20
35434	Diskriminering	201110	2	0	0	0	2	2	0	0	306	96	24	278	70	20
35434	Diskriminering	201201	4	0	0	0	3	1	0	0	310	98	24	279	70	20
35434	Diskriminering	201202	3	1	0	0	3	2	1	0	313	100	25	281	71	21
35434	Diskriminering	201203	4	1	0	0	3	1	1	0	317	103	26	282	72	21
35434	Diskriminering	201204	4	0	0	0	3	3	0	0	321	105	26	286	74	21
35434	Diskriminering	201205	6	0	0	0	5	4	0	0	327	108	26	291	76	21
35434	Diskriminering	201206	5	1	0	0	3	2	1	0	332	110	27	295	77	21
35434	Diskriminering	201207	6	0	0	0	3	3	0	0	338	111	27	301	78	21
35434	Diskriminering	201208	6	0	0	0	6	5	0	0	344	112	27	306	78	21
35434	Diskriminering	201210	15	2	1	0	5	5	2	1	359	115	29	321	81	23
35434	Diskriminering	201211	1	0	0	0	1	1	0	0	360	115	29	322	81	23
35434	Diskriminering	201301	10	2	0	0	3	3	1	0	370	116	31	332	82	25
35434	Diskriminering	201302	4	0	0	0	3	3	0	0	374	117	31	336	83	25
35434	Diskriminering	201303	1	0	0	0	1	1	0	0	375	118	31	337	84	25
35434	Diskriminering	201304	4	0	0	0	4	3	0	0	379	120	31	340	85	25
35434	Diskriminering	201306	8	2	0	0	6	3	2	0	387	126	33	344	88	25
35434	Diskriminering	201307	1	0	0	0	1	1	0	0	388	127	33	345	89	25
35434	Diskriminering	201308	3	0	0	0	2	2	0	0	391	128	33	348	90	25
35434	Diskriminering	201310	1	0	0	0	1	1	0	0	392	129	33	349	91	25
35434	Diskriminering	201311	1	0	0	0	1	1	0	0	393	129	33	350	91	25
35434	Diskriminering	201312	3	0	0	0	3	2	0	0	396	131	33	352	92	25
35434	Diskriminering	201401	2	1	0	0	2	1	1	0	398	132	34	353	92	25
35434	Diskriminering	201403	1	0	0	0	1	1	0	0	399	133	34	354	93	25
35434	Diskriminering	201405	3	0	0	0	2	0	0	0	402	135	34	354	93	25
35434	Diskriminering	201406	4	1	0	0	3	2	1	0	406	137	35	357	94	25
35434	Diskriminering	201407	10	1	0	0	5	4	1	0	416	140	36	366	96	25
35434	Diskriminering	201408	5	2	0	0	4	3	2	0	421	142	38	369	97	26
35434	Diskriminering	201409	3	0	0	0	3	3	0	0	424	143	38	372	98	26
35434	Diskriminering	201411	1	0	0	0	1	1	0	0	425	143	38	373	98	26
35434	Diskriminering	201501	6	2	0	0	4	3	1	0	431	147	40	377	101	26
35434	Diskriminering	201502	1	0	0	0	1	1	0	0	432	148	40	378	102	26
35434	Diskriminering	201503	2	0	0	0	1	1	0	0	434	148	40	380	102	26
35434	Diskriminering	201504	2	0	0	0	2	2	0	0	436	148	40	382	102	26
35434	Diskriminering	201505	1	0	0	0	1	1	0	0	437	148	40	383	102	26
35434	Diskriminering	201507	1	0	0	0	1	1	0	0	438	148	40	384	102	26
35434	Diskriminering	201508	5	0	0	0	4	3	0	0	443	149	40	387	102	26
35434	Diskriminering	201509	1	0	0	0	1	1	0	0	444	150	40	388	103	26
35434	Diskriminering	201510	4	1	0	0	3	2	1	0	448	152	41	391	104	26
35434	Diskriminering	201512	6	2	0	0	6	2	2	0	454	157	43	393	105	26
35434	Diskriminering	201602	1	0	0	0	1	1	0	0	455	157	43	394	105	26
35434	Diskriminering	201604	2	0	0	0	2	2	0	0	457	158	43	396	106	26
35434	Diskriminering	201605	4	1	0	0	3	2	1	0	461	160	44	399	107	27
35434	Diskriminering	201606	2	0	0	0	1	1	0	0	463	160	44	401	107	27
35434	Diskriminering	201607	1	0	0	0	1	1	0	0	464	160	44	402	107	27
35434	Diskriminering	201609	1	0	0	0	1	1	0	0	465	160	44	403	107	27
35434	Diskriminering	201611	2	1	0	0	2	1	1	0	467	161	45	404	107	27
35434	Diskriminering	201612	4	1	0	0	4	2	1	0	471	165	46	406	109	27
35434	Diskriminering	201704	7	3	0	0	5	3	2	0	478	168	49	410	110	28
35434	Diskriminering	201705	1	0	0	0	1	1	0	0	479	169	49	411	111	28
35434	Diskriminering	201706	1	0	0	0	1	1	0	0	480	169	49	412	111	28
35434	Diskriminering	201707	2	0	0	0	2	2	0	0	482	170	49	414	112	28
35434	Diskriminering	201708	1	0	0	0	1	1	0	0	483	170	49	415	112	28
35434	Diskriminering	201710	1	0	0	0	1	1	0	0	484	170	49	416	112	28
35434	Diskriminering	201711	1	0	0	0	1	1	0	0	485	171	49	417	113	28
35434	Diskriminering	201712	5	2	0	0	4	3	2	0	490	174	51	420	115	28
35434	Diskriminering	201801	1	0	0	0	1	1	0	0	491	174	51	421	115	28
35434	Diskriminering	201804	1	0	0	0	1	1	0	0	492	174	51	422	115	28
35434	Diskriminering	201805	2	0	0	0	2	1	0	0	494	175	51	423	115	28
311968	Distansundervisning	200612	3	0	0	0	2	1	0	0	3	2	0	1	1	0
311968	Distansundervisning	200705	1	0	0	0	1	1	0	0	4	3	0	2	2	0
311968	Distansundervisning	200709	1	0	0	0	1	0	0	0	5	4	0	2	2	0
311968	Distansundervisning	200802	1	0	0	0	1	1	0	0	6	5	0	3	3	0
311968	Distansundervisning	200803	1	0	0	0	1	1	0	0	7	6	0	4	4	0
311968	Distansundervisning	200807	3	0	0	0	2	0	0	0	10	8	0	4	4	0
311968	Distansundervisning	200812	1	0	0	0	1	1	0	0	11	9	0	5	5	0
311968	Distansundervisning	200909	4	0	0	0	3	2	0	0	15	12	0	7	7	0
311968	Distansundervisning	201107	1	0	0	0	1	1	0	0	16	13	0	8	8	0
311968	Distansundervisning	201109	1	0	0	0	1	1	0	0	17	14	0	9	9	0
311968	Distansundervisning	201207	1	0	0	0	1	0	0	0	18	15	0	9	9	0
311968	Distansundervisning	201209	1	0	0	0	1	1	0	0	19	16	0	10	10	0
311968	Distansundervisning	201308	1	0	0	0	1	1	0	0	20	17	0	11	11	0
311968	Distansundervisning	201309	2	0	0	0	2	2	0	0	22	19	0	13	13	0
311968	Distansundervisning	201402	1	0	0	0	1	1	0	0	23	20	0	14	14	0
591395	E-demokrati	200706	2	0	0	0	1	1	0	0	2	1	0	2	1	0
591395	E-demokrati	200708	1	0	0	0	1	1	0	0	3	2	0	3	2	0
591395	E-demokrati	200903	1	0	0	0	1	1	0	0	4	3	0	4	3	0
591395	E-demokrati	200904	1	0	0	0	1	1	0	0	5	4	0	5	4	0
591395	E-demokrati	200905	1	0	0	0	1	1	0	0	6	5	0	6	5	0
591395	E-demokrati	200906	1	0	0	0	1	1	0	0	7	6	0	7	6	0
591395	E-demokrati	200908	1	0	0	0	1	1	0	0	8	7	0	8	7	0
591395	E-demokrati	200909	2	0	0	0	1	0	0	0	10	8	0	8	7	0
591395	E-demokrati	200912	1	0	0	0	1	1	0	0	11	9	0	9	8	0
591395	E-demokrati	201002	1	0	0	0	1	1	0	0	12	10	0	10	9	0
591395	E-demokrati	201003	1	0	0	0	1	1	0	0	13	11	0	11	10	0
591395	E-demokrati	201004	4	0	0	0	2	2	0	0	17	12	0	15	11	0
591395	E-demokrati	201005	1	0	0	0	1	0	0	0	18	13	0	15	11	0
591395	E-demokrati	201101	1	0	0	0	1	0	0	0	19	14	0	15	11	0
591395	E-demokrati	201103	2	0	0	0	2	2	0	0	21	16	0	17	13	0
591395	E-demokrati	201105	2	0	0	0	2	2	0	0	23	18	0	19	15	0
591395	E-demokrati	201106	1	0	0	0	1	1	0	0	24	19	0	20	16	0
591395	E-demokrati	201112	1	0	0	0	1	1	0	0	25	19	0	21	16	0
591395	E-demokrati	201201	1	0	0	0	1	1	0	0	26	20	0	22	17	0
591395	E-demokrati	201207	1	0	0	0	1	1	0	0	27	20	0	23	17	0
591395	E-demokrati	201211	1	0	0	0	1	1	0	0	28	20	0	24	17	0
591395	E-demokrati	201212	2	1	0	0	2	1	1	0	30	22	1	25	18	0
591395	E-demokrati	201301	1	0	0	0	1	1	0	0	31	22	1	26	18	0
591395	E-demokrati	201303	1	0	0	0	1	1	0	0	32	23	1	27	19	0
591395	E-demokrati	201405	2	0	0	0	2	2	0	0	34	25	1	29	21	0
591395	E-demokrati	201408	10	1	0	0	4	3	1	0	44	29	2	38	24	1
591395	E-demokrati	201410	1	0	0	0	1	1	0	0	45	30	2	39	25	1
591395	E-demokrati	201501	3	0	0	0	2	2	0	0	48	32	2	42	27	1
