page_id	title	month	month_edits	month_reverts	month_mutual_reverts	month_mutual_reverts_2	month_users	month_users_reg	month_reverting_users	month_mutual_reverting_users	tot_edits	tot_users	n_reverts	tot_edits_reg	tot_users_reg	n_reverts_reg
30528	Авторское_право	200804	6	0	0	0	3	2	0	0	230	93	6	203	69	2
30528	Авторское_право	200805	12	4	0	0	10	6	3	0	242	102	10	210	74	2
30528	Авторское_право	200806	25	1	0	0	10	5	1	0	267	112	11	218	79	3
30528	Авторское_право	200807	11	8	3	1	8	5	5	2	278	118	19	226	82	9
30528	Авторское_право	200808	9	1	0	0	7	5	1	0	287	124	20	233	86	9
30528	Авторское_право	200809	3	0	0	0	3	1	0	0	290	127	20	234	87	9
30528	Авторское_право	200810	9	0	0	0	6	4	0	0	299	132	20	240	90	9
30528	Авторское_право	200811	7	0	0	0	4	2	0	0	306	136	20	243	92	9
30528	Авторское_право	200812	12	3	0	0	7	4	2	0	318	140	23	251	93	9
30528	Авторское_право	200901	8	0	0	0	3	2	0	0	326	142	23	258	94	9
30528	Авторское_право	200902	9	2	0	0	8	5	2	0	335	146	25	263	95	9
30528	Авторское_право	200903	8	0	0	0	8	5	0	0	343	152	25	268	98	9
30528	Авторское_право	200904	4	1	0	0	4	3	1	0	347	155	26	271	100	9
30528	Авторское_право	200905	11	3	0	0	9	5	2	0	358	162	29	278	103	11
30528	Авторское_право	200906	9	0	0	0	6	4	0	0	367	165	29	283	105	11
30528	Авторское_право	200907	18	4	0	0	10	7	1	0	385	173	33	298	110	13
30528	Авторское_право	200908	33	7	3	2	13	10	5	2	418	182	40	327	116	19
30528	Авторское_право	200909	14	4	0	0	12	5	3	0	432	192	44	333	119	20
30528	Авторское_право	200910	25	6	0	0	14	8	4	0	457	201	50	350	122	21
30528	Авторское_право	200911	17	7	0	0	13	7	5	0	474	210	57	361	125	22
30528	Авторское_право	200912	2	0	0	0	2	2	0	0	476	211	57	363	126	22
30528	Авторское_право	201001	7	1	0	0	6	3	1	0	483	214	58	366	126	22
30528	Авторское_право	201002	19	5	0	0	11	5	2	0	502	223	63	377	129	23
30528	Авторское_право	201003	12	2	0	0	8	5	2	0	514	228	65	385	131	23
30528	Авторское_право	201004	6	0	0	0	3	2	0	0	520	229	65	389	131	23
30528	Авторское_право	201005	3	0	0	0	3	2	0	0	523	231	65	391	132	23
30528	Авторское_право	201006	37	2	0	0	9	6	2	0	560	237	67	418	135	23
30528	Авторское_право	201007	12	2	0	0	8	6	2	0	572	242	69	428	138	23
30528	Авторское_право	201008	6	2	0	0	5	2	2	0	578	246	71	430	139	24
30528	Авторское_право	201009	19	3	2	1	8	5	2	2	597	253	74	445	143	27
30528	Авторское_право	201010	4	2	0	0	3	1	1	0	601	255	76	447	143	27
30528	Авторское_право	201011	11	1	0	0	8	6	1	0	612	261	77	454	147	27
30528	Авторское_право	201012	8	1	0	0	5	4	1	0	620	263	78	461	148	27
30528	Авторское_право	201101	1	0	0	0	1	1	0	0	621	264	78	462	149	27
30528	Авторское_право	201102	7	0	0	0	6	3	0	0	628	270	78	465	152	27
30528	Авторское_право	201103	6	1	0	0	5	2	1	0	634	273	79	468	152	27
30528	Авторское_право	201104	4	0	0	0	3	1	0	0	638	276	79	469	153	27
30528	Авторское_право	201105	4	0	0	0	4	2	0	0	642	279	79	471	154	27
30528	Авторское_право	201106	4	0	0	0	4	1	0	0	646	282	79	472	154	27
30528	Авторское_право	201107	4	0	0	0	3	3	0	0	650	284	79	476	156	27
30528	Авторское_право	201108	13	1	0	0	4	4	1	0	663	287	80	489	159	28
30528	Авторское_право	201109	5	0	0	0	4	3	0	0	668	290	80	492	161	28
30528	Авторское_право	201110	3	1	0	0	3	3	1	0	671	292	81	495	163	29
30528	Авторское_право	201111	4	0	0	0	4	3	0	0	675	295	81	498	165	29
30528	Авторское_право	201112	5	0	0	0	5	2	0	0	680	300	81	500	167	29
30528	Авторское_право	201201	3	0	0	0	3	2	0	0	683	302	81	502	168	29
30528	Авторское_право	201202	3	1	0	0	3	2	1	0	686	304	82	504	169	29
30528	Авторское_право	201203	6	1	0	0	5	2	1	0	692	309	83	507	171	29
30528	Авторское_право	201204	9	1	0	0	7	4	1	0	701	314	84	513	173	29
30528	Авторское_право	201205	3	1	0	0	2	1	1	0	704	315	85	514	173	29
30528	Авторское_право	201206	9	1	0	0	6	4	1	0	713	320	86	521	176	30
30528	Авторское_право	201207	7	1	0	0	5	3	1	0	720	324	87	524	178	30
30528	Авторское_право	201208	11	4	1	0	6	2	2	1	731	329	91	530	179	31
30528	Авторское_право	201209	1	0	0	0	1	1	0	0	732	330	91	531	180	31
30528	Авторское_право	201210	4	1	0	0	3	3	1	0	736	331	92	535	181	32
30528	Авторское_право	201211	12	3	0	0	8	5	2	0	748	337	95	543	184	33
30528	Авторское_право	201212	1	0	0	0	1	1	0	0	749	338	95	544	185	33
30528	Авторское_право	201301	4	1	0	0	3	1	1	0	753	340	96	545	185	33
30528	Авторское_право	201302	4	1	0	0	3	3	1	0	757	342	97	549	187	33
30528	Авторское_право	201303	2	0	0	0	2	2	0	0	759	343	97	551	188	33
30528	Авторское_право	201304	2	0	0	0	2	1	0	0	761	345	97	552	189	33
30528	Авторское_право	201305	1	0	0	0	1	1	0	0	762	345	97	553	189	33
30528	Авторское_право	201306	9	3	0	0	6	2	2	0	771	349	100	557	189	33
30528	Авторское_право	201307	2	0	0	0	1	0	0	0	773	350	100	557	189	33
30528	Авторское_право	201309	1	0	0	0	1	1	0	0	774	351	100	558	190	33
30528	Авторское_право	201310	2	0	0	0	2	1	0	0	776	352	100	559	190	33
30528	Авторское_право	201311	4	1	0	0	4	2	1	0	780	356	101	561	192	33
30528	Авторское_право	201312	3	1	0	0	3	0	1	0	783	359	102	561	192	33
30528	Авторское_право	201401	1	0	0	0	1	1	0	0	784	360	102	562	193	33
30528	Авторское_право	201402	6	2	0	0	5	3	2	0	790	363	104	565	194	33
30528	Авторское_право	201403	2	1	0	0	2	1	1	0	792	364	105	566	194	33
30528	Авторское_право	201404	4	1	0	0	4	2	1	0	796	367	106	568	195	33
30528	Авторское_право	201405	1	0	0	0	1	0	0	0	797	368	106	568	195	33
30528	Авторское_право	201406	2	1	0	0	2	1	1	0	799	369	107	569	195	33
30528	Авторское_право	201407	1	0	0	0	1	0	0	0	800	370	107	569	195	33
30528	Авторское_право	201408	1	0	0	0	1	0	0	0	801	371	107	569	195	33
30528	Авторское_право	201409	2	0	0	0	2	2	0	0	803	373	107	571	197	33
30528	Авторское_право	201410	4	1	0	0	4	2	1	0	807	376	108	573	198	33
30528	Авторское_право	201412	4	1	0	0	3	1	1	0	811	379	109	574	199	33
30528	Авторское_право	201501	8	2	0	0	4	3	2	0	819	381	111	581	200	35
30528	Авторское_право	201502	3	1	0	0	2	1	1	0	822	382	112	582	200	35
30528	Авторское_право	201503	1	0	0	0	1	1	0	0	823	382	112	583	200	35
30528	Авторское_право	201505	4	0	0	0	3	0	0	0	827	385	112	583	200	35
30528	Авторское_право	201507	3	2	0	0	2	1	1	0	830	387	114	585	201	35
30528	Авторское_право	201508	2	0	0	0	1	0	0	0	832	388	114	585	201	35
30528	Авторское_право	201509	6	1	0	0	4	2	1	0	838	391	115	587	202	35
30528	Авторское_право	201510	4	1	0	0	4	3	1	0	842	393	116	590	203	35
30528	Авторское_право	201511	8	3	0	0	5	1	1	0	850	397	119	593	203	35
30528	Авторское_право	201512	4	2	0	0	3	2	2	0	854	400	121	595	205	35
30528	Авторское_право	201601	3	0	0	0	3	3	0	0	857	403	121	598	208	35
30528	Авторское_право	201603	4	1	0	0	4	3	1	0	861	406	122	601	210	35
30528	Авторское_право	201604	2	0	0	0	2	1	0	0	863	408	122	602	211	35
30528	Авторское_право	201605	5	1	0	0	4	3	1	0	868	412	123	606	214	35
30528	Авторское_право	201607	3	0	0	0	3	3	0	0	871	415	123	609	217	35
30528	Авторское_право	201608	2	0	0	0	1	1	0	0	873	416	123	611	218	35
30528	Авторское_право	201610	2	0	0	0	2	2	0	0	875	418	123	613	220	35
30528	Авторское_право	201611	2	0	0	0	1	0	0	0	877	419	123	613	220	35
30528	Авторское_право	201701	3	0	0	0	2	0	0	0	880	421	123	613	220	35
30528	Авторское_право	201702	1	0	0	0	1	0	0	0	881	422	123	613	220	35
30528	Авторское_право	201703	1	0	0	0	1	0	0	0	882	423	123	613	220	35
30528	Авторское_право	201704	1	0	0	0	1	0	0	0	883	424	123	613	220	35
30528	Авторское_право	201706	5	2	0	0	5	3	2	0	888	429	125	616	223	35
30528	Авторское_право	201707	6	1	0	0	4	3	1	0	894	431	126	620	224	35
30528	Авторское_право	201708	3	1	0	0	2	1	1	0	897	432	127	621	224	35
30528	Авторское_право	201709	2	0	0	0	1	0	0	0	899	433	127	621	224	35
30528	Авторское_право	201710	2	0	0	0	2	2	0	0	901	435	127	623	226	35
30528	Авторское_право	201711	3	0	0	0	3	3	0	0	904	437	127	626	228	35
30528	Авторское_право	201801	4	1	0	0	3	2	1	0	908	438	128	629	228	35
30528	Авторское_право	201803	5	1	0	0	5	3	1	0	913	443	129	632	231	35
30528	Авторское_право	201804	3	0	0	0	3	2	0	0	916	446	129	634	233	35
30528	Авторское_право	201805	1	0	0	0	1	1	0	0	917	447	129	635	234	35
6155808	Безопасность_сети	201604	9	0	0	0	1	1	0	0	9	1	0	9	1	0
6155808	Безопасность_сети	201605	2	0	0	0	1	1	0	0	11	2	0	11	2	0
6155808	Безопасность_сети	201703	1	1	0	0	1	1	1	0	12	3	1	12	3	1
6155808	Безопасность_сети	201710	1	0	0	0	1	0	0	0	13	4	1	12	3	1
6155808	Безопасность_сети	201802	1	0	0	0	1	1	0	0	14	5	1	13	4	1
903658	Гиперподключенность	200712	6	0	0	0	3	3	0	0	6	3	0	6	3	0
903658	Гиперподключенность	200903	2	0	0	0	1	1	0	0	8	4	0	8	4	0
903658	Гиперподключенность	201008	1	0	0	0	1	1	0	0	9	5	0	9	5	0
903658	Гиперподключенность	201303	1	0	0	0	1	1	0	0	10	6	0	10	6	0
31449	Глобализация	200506	6	0	0	0	2	2	0	0	6	2	0	6	2	0
31449	Глобализация	200507	6	0	0	0	4	2	0	0	12	6	0	8	4	0
31449	Глобализация	200508	1	0	0	0	1	1	0	0	13	6	0	9	4	0
31449	Глобализация	200509	3	0	0	0	2	1	0	0	16	7	0	11	4	0
31449	Глобализация	200510	3	0	0	0	3	3	0	0	19	9	0	14	6	0
31449	Глобализация	200601	1	0	0	0	1	1	0	0	20	10	0	15	7	0
31449	Глобализация	200603	8	0	0	0	5	3	0	0	28	15	0	19	10	0
31449	Глобализация	200604	2	0	0	0	2	1	0	0	30	17	0	20	11	0
31449	Глобализация	200605	1	0	0	0	1	1	0	0	31	18	0	21	12	0
31449	Глобализация	200606	9	1	0	0	5	4	1	0	40	22	1	29	15	0
31449	Глобализация	200608	4	0	0	0	2	2	0	0	44	22	1	33	15	0
31449	Глобализация	200610	2	0	0	0	2	2	0	0	46	24	1	35	17	0
31449	Глобализация	200611	1	0	0	0	1	1	0	0	47	25	1	36	18	0
31449	Глобализация	200612	2	0	0	0	2	2	0	0	49	27	1	38	20	0
31449	Глобализация	200701	1	0	0	0	1	1	0	0	50	27	1	39	20	0
31449	Глобализация	200702	10	2	0	0	8	4	2	0	60	34	3	44	23	0
31449	Глобализация	200703	3	0	0	0	2	2	0	0	63	36	3	47	25	0
31449	Глобализация	200704	5	0	0	0	4	3	0	0	68	38	3	51	27	0
31449	Глобализация	200705	7	1	0	0	5	3	1	0	75	43	4	55	30	0
31449	Глобализация	200706	2	0	0	0	2	2	0	0	77	45	4	57	32	0
31449	Глобализация	200707	22	0	0	0	4	2	0	0	99	49	4	77	34	0
31449	Глобализация	200708	1	0	0	0	1	1	0	0	100	49	4	78	34	0
31449	Глобализация	200709	9	3	0	0	7	4	2	0	109	55	7	84	37	0
31449	Глобализация	200710	4	1	0	0	2	1	1	0	113	56	8	87	37	0
31449	Глобализация	200711	7	1	0	0	4	1	1	0	120	59	9	89	37	0
31449	Глобализация	200712	6	1	0	0	6	4	1	0	126	62	10	93	38	0
31449	Глобализация	200801	5	0	0	0	4	2	0	0	131	64	10	95	38	0
31449	Глобализация	200802	6	2	0	0	4	2	2	0	137	66	12	97	38	0
31449	Глобализация	200803	2	1	0	0	2	1	1	0	139	67	13	98	38	0
31449	Глобализация	200804	17	6	0	0	9	4	3	0	156	76	19	107	42	1
31449	Глобализация	200805	14	2	0	0	8	6	2	0	170	81	21	117	45	2
31449	Глобализация	200806	17	0	0	0	3	2	0	0	187	83	21	133	46	2
31449	Глобализация	200807	12	1	0	0	10	4	1	0	199	92	22	139	49	2
31449	Глобализация	200808	11	2	0	0	7	4	2	0	210	98	24	144	52	2
31449	Глобализация	200809	26	0	0	0	6	5	0	0	236	101	24	167	54	2
31449	Глобализация	200810	6	1	0	0	4	4	1	0	242	103	25	173	56	3
31449	Глобализация	200811	12	2	0	0	10	9	2	0	254	108	27	184	60	4
31449	Глобализация	200812	4	0	0	0	4	4	0	0	258	111	27	188	63	4
31449	Глобализация	200901	12	0	0	0	10	6	0	0	270	119	27	195	67	4
31449	Глобализация	200902	5	1	0	0	4	0	1	0	275	123	28	195	67	4
31449	Глобализация	200903	4	0	0	0	3	3	0	0	279	124	28	199	68	4
31449	Глобализация	200904	9	0	0	0	8	3	0	0	288	130	28	202	69	4
31449	Глобализация	200905	9	1	0	0	7	3	1	0	297	134	29	207	69	4
31449	Глобализация	200906	11	1	0	0	10	8	1	0	308	139	30	216	72	4
31449	Глобализация	200907	11	1	0	0	8	6	1	0	319	144	31	225	75	4
31449	Глобализация	200908	5	0	0	0	4	4	0	0	324	147	31	230	78	4
31449	Глобализация	200909	28	3	0	0	16	11	3	0	352	155	34	245	81	4
31449	Глобализация	200910	6	2	0	0	6	4	2	0	358	160	36	249	84	4
31449	Глобализация	200911	9	1	0	0	6	4	1	0	367	164	37	254	86	4
31449	Глобализация	200912	4	1	0	0	3	2	1	0	371	165	38	257	86	4
31449	Глобализация	201001	2	0	0	0	2	1	0	0	373	166	38	258	86	4
31449	Глобализация	201002	4	0	0	0	4	2	0	0	377	169	38	260	87	4
31449	Глобализация	201003	3	0	0	0	2	1	0	0	380	170	38	261	87	4
31449	Глобализация	201004	9	2	0	0	9	5	2	0	389	177	40	266	90	4
31449	Глобализация	201005	6	0	0	0	4	3	0	0	395	181	40	270	93	4
31449	Глобализация	201006	13	1	0	0	4	2	1	0	408	184	41	276	94	4
31449	Глобализация	201007	6	1	0	0	5	3	1	0	414	187	42	280	95	4
31449	Глобализация	201008	14	1	0	0	6	5	1	0	428	191	43	285	98	4
31449	Глобализация	201009	8	1	0	0	7	6	1	0	436	196	44	292	102	4
31449	Глобализация	201010	10	0	0	0	6	4	0	0	446	201	44	298	105	4
31449	Глобализация	201011	2	1	0	0	2	1	1	0	448	203	45	299	106	4
31449	Глобализация	201012	12	0	0	0	7	4	0	0	460	209	45	308	109	4
31449	Глобализация	201101	9	1	0	0	6	4	1	0	469	212	46	313	110	4
31449	Глобализация	201102	6	0	0	0	4	3	0	0	475	216	46	318	113	4
31449	Глобализация	201103	5	1	0	0	4	3	1	0	480	219	47	322	115	5
31449	Глобализация	201104	6	1	0	0	6	4	1	0	486	223	48	326	117	5
31449	Глобализация	201105	3	0	0	0	3	1	0	0	489	225	48	327	117	5
31449	Глобализация	201106	11	3	0	0	7	3	1	0	500	230	51	333	118	6
31449	Глобализация	201108	1	0	0	0	1	0	0	0	501	231	51	333	118	6
31449	Глобализация	201109	10	5	2	1	5	3	3	2	511	234	56	341	119	10
31449	Глобализация	201110	5	1	0	0	5	2	1	0	516	237	57	343	119	10
31449	Глобализация	201111	12	2	0	0	7	4	1	0	528	242	59	351	121	10
31449	Глобализация	201112	3	1	0	0	3	2	1	0	531	245	60	353	123	10
31449	Глобализация	201201	4	0	0	0	3	1	0	0	535	248	60	354	124	10
31449	Глобализация	201202	3	1	0	0	3	1	1	0	538	250	61	355	124	10
31449	Глобализация	201203	4	0	0	0	2	1	0	0	542	251	61	357	124	10
31449	Глобализация	201205	12	1	0	0	5	3	1	0	554	254	62	360	125	10
31449	Глобализация	201206	8	3	0	0	7	3	2	0	562	260	65	364	127	10
31449	Глобализация	201207	4	1	0	0	3	3	1	0	566	261	66	368	128	11
31449	Глобализация	201208	15	1	0	0	5	4	1	0	581	265	67	374	131	12
31449	Глобализация	201210	2	0	0	0	2	2	0	0	583	266	67	376	132	12
31449	Глобализация	201211	3	1	0	0	2	1	1	0	586	267	68	377	132	12
31449	Глобализация	201212	8	2	0	0	7	2	2	0	594	272	70	379	132	12
31449	Глобализация	201301	5	0	0	0	4	2	0	0	599	274	70	382	132	12
31449	Глобализация	201302	2	1	0	0	2	1	1	0	601	275	71	383	132	12
31449	Глобализация	201303	5	1	0	0	5	3	1	0	606	278	72	386	133	12
31449	Глобализация	201304	5	0	0	0	4	3	0	0	611	281	72	390	135	12
31449	Глобализация	201305	10	0	0	0	5	3	0	0	621	283	72	395	136	12
31449	Глобализация	201306	8	1	0	0	7	5	1	0	629	288	73	400	139	12
31449	Глобализация	201307	4	0	0	0	3	2	0	0	633	290	73	402	140	12
31449	Глобализация	201310	11	1	0	0	3	3	1	0	644	291	74	413	141	13
31449	Глобализация	201311	8	2	0	0	4	2	2	0	652	294	76	415	142	13
31449	Глобализация	201312	7	2	0	0	6	3	2	0	659	299	78	418	144	13
31449	Глобализация	201401	4	0	0	0	1	1	0	0	663	300	78	422	145	13
31449	Глобализация	201403	24	8	0	0	9	8	3	0	687	306	86	444	150	21
31449	Глобализация	201404	4	1	0	0	4	4	1	0	691	308	87	448	151	22
31449	Глобализация	201405	3	0	0	0	3	3	0	0	694	309	87	451	152	22
31449	Глобализация	201406	9	3	0	0	7	2	3	0	703	314	90	454	152	22
31449	Глобализация	201407	1	0	0	0	1	1	0	0	704	315	90	455	153	22
31449	Глобализация	201408	1	0	0	0	1	0	0	0	705	316	90	455	153	22
31449	Глобализация	201409	1	0	0	0	1	1	0	0	706	317	90	456	154	22
31449	Глобализация	201410	6	2	0	0	4	3	1	0	712	320	92	461	156	23
31449	Глобализация	201411	3	1	0	0	3	1	1	0	715	322	93	462	156	23
31449	Глобализация	201412	8	2	0	0	5	3	2	0	723	326	95	467	158	23
31449	Глобализация	201501	4	1	0	0	3	1	1	0	727	328	96	468	158	23
31449	Глобализация	201502	1	0	0	0	1	0	0	0	728	329	96	468	158	23
31449	Глобализация	201503	5	2	0	0	5	3	2	0	733	331	98	471	158	23
31449	Глобализация	201504	14	0	0	0	5	5	0	0	747	334	98	485	161	23
31449	Глобализация	201505	14	2	0	0	4	2	1	0	761	337	100	489	162	23
31449	Глобализация	201506	4	0	0	0	4	2	0	0	765	339	100	491	162	23
31449	Глобализация	201507	1	0	0	0	1	1	0	0	766	340	100	492	163	23
31449	Глобализация	201509	9	1	0	0	4	3	1	0	775	343	101	500	165	23
31449	Глобализация	201511	2	1	0	0	2	1	1	0	777	345	102	501	166	23
31449	Глобализация	201602	9	2	0	0	6	4	2	0	786	349	104	508	168	23
31449	Глобализация	201604	1	0	0	0	1	1	0	0	787	349	104	509	168	23
31449	Глобализация	201605	1	0	0	0	1	1	0	0	788	350	104	510	169	23
31449	Глобализация	201606	2	0	0	0	1	0	0	0	790	351	104	510	169	23
31449	Глобализация	201607	1	0	0	0	1	0	0	0	791	352	104	510	169	23
31449	Глобализация	201608	1	0	0	0	1	1	0	0	792	353	104	511	170	23
31449	Глобализация	201609	3	1	0	0	3	2	1	0	795	355	105	513	171	23
31449	Глобализация	201610	3	1	0	0	3	2	1	0	798	357	106	515	172	23
31449	Глобализация	201611	5	0	0	0	3	2	0	0	803	359	106	519	173	23
31449	Глобализация	201612	4	1	0	0	4	2	1	0	807	362	107	521	174	23
31449	Глобализация	201701	1	0	0	0	1	1	0	0	808	362	107	522	174	23
31449	Глобализация	201703	4	1	0	0	4	3	1	0	812	364	108	525	175	24
31449	Глобализация	201704	2	0	0	0	1	1	0	0	814	365	108	527	176	24
31449	Глобализация	201706	8	3	0	0	6	4	3	0	822	368	111	532	177	24
31449	Глобализация	201707	3	0	0	0	2	0	0	0	825	370	111	532	177	24
31449	Глобализация	201708	2	1	0	0	1	1	1	0	827	371	112	534	178	24
31449	Глобализация	201710	1	0	0	0	1	1	0	0	828	372	112	535	179	24
31449	Глобализация	201711	2	0	0	0	1	0	0	0	830	373	112	535	179	24
31449	Глобализация	201712	4	2	0	0	4	2	2	0	834	375	114	537	179	24
31449	Глобализация	201801	4	0	0	0	3	3	0	0	838	377	114	541	181	24
31449	Глобализация	201802	29	1	0	0	5	3	1	0	867	379	115	568	181	24
31449	Глобализация	201803	1	0	0	0	1	1	0	0	868	380	115	569	182	24
31449	Глобализация	201804	1	0	0	0	1	1	0	0	869	381	115	570	183	24
31449	Глобализация	201806	1	0	0	0	1	1	0	0	870	382	115	571	184	24
21122	Децентрализация	200502	2	0	0	0	2	1	0	0	2	2	0	1	1	0
21122	Децентрализация	201004	3	0	0	0	2	2	0	0	5	4	0	4	3	0
21122	Децентрализация	201005	4	0	0	0	2	2	0	0	9	6	0	8	5	0
21122	Децентрализация	201007	1	0	0	0	1	1	0	0	10	7	0	9	6	0
21122	Децентрализация	201008	3	0	0	0	2	2	0	0	13	8	0	12	7	0
21122	Децентрализация	201009	2	0	0	0	2	2	0	0	15	10	0	14	9	0
21122	Децентрализация	201010	1	0	0	0	1	1	0	0	16	11	0	15	10	0
21122	Децентрализация	201011	4	0	0	0	1	0	0	0	20	12	0	15	10	0
21122	Децентрализация	201012	1	0	0	0	1	1	0	0	21	13	0	16	11	0
21122	Децентрализация	201102	1	0	0	0	1	1	0	0	22	14	0	17	12	0
21122	Децентрализация	201103	2	0	0	0	2	2	0	0	24	16	0	19	14	0
21122	Децентрализация	201105	1	0	0	0	1	1	0	0	25	17	0	20	15	0
21122	Децентрализация	201108	1	0	0	0	1	1	0	0	26	18	0	21	16	0
21122	Децентрализация	201109	4	0	0	0	3	2	0	0	30	20	0	24	17	0
21122	Децентрализация	201203	2	0	0	0	2	2	0	0	32	20	0	26	17	0
21122	Децентрализация	201206	1	0	0	0	1	1	0	0	33	21	0	27	18	0
21122	Децентрализация	201207	1	0	0	0	1	1	0	0	34	22	0	28	19	0
21122	Децентрализация	201209	1	0	0	0	1	1	0	0	35	22	0	29	19	0
21122	Децентрализация	201211	1	0	0	0	1	1	0	0	36	23	0	30	20	0
21122	Децентрализация	201303	1	0	0	0	1	1	0	0	37	24	0	31	21	0
21122	Децентрализация	201305	1	0	0	0	1	1	0	0	38	25	0	32	22	0
21122	Децентрализация	201410	1	0	0	0	1	1	0	0	39	26	0	33	23	0
21122	Децентрализация	201411	3	0	0	0	2	1	0	0	42	27	0	34	23	0
21122	Децентрализация	201412	1	0	0	0	1	1	0	0	43	28	0	35	24	0
21122	Децентрализация	201601	2	0	0	0	2	2	0	0	45	29	0	37	25	0
21122	Децентрализация	201609	2	0	0	0	1	0	0	0	47	30	0	37	25	0
21122	Децентрализация	201703	2	1	0	0	2	2	1	0	49	32	1	39	27	1
21122	Децентрализация	201706	1	0	0	0	1	1	0	0	50	33	1	40	28	1
21122	Децентрализация	201710	1	0	0	0	1	1	0	0	51	34	1	41	29	1
21122	Децентрализация	201712	1	0	0	0	1	1	0	0	52	35	1	42	30	1
143321	Дискриминация	200602	7	0	0	0	2	1	0	0	7	2	0	1	1	0
143321	Дискриминация	200603	6	0	0	0	4	2	0	0	13	6	0	4	3	0
143321	Дискриминация	200605	3	0	0	0	3	3	0	0	16	9	0	7	6	0
143321	Дискриминация	200606	2	0	0	0	2	2	0	0	18	10	0	9	7	0
143321	Дискриминация	200607	3	0	0	0	3	3	0	0	21	12	0	12	9	0
143321	Дискриминация	200608	2	0	0	0	1	1	0	0	23	12	0	14	9	0
143321	Дискриминация	200609	7	0	0	0	4	4	0	0	30	13	0	21	10	0
143321	Дискриминация	200610	1	0	0	0	1	0	0	0	31	14	0	21	10	0
143321	Дискриминация	200703	2	1	0	0	2	2	1	0	33	16	1	23	12	0
143321	Дискриминация	200707	3	0	0	0	3	2	0	0	36	18	1	25	13	0
