page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
836216	Mercadotecnia_1×1	63	39	2	4	0	0	0	0	53	32	1	3	0	0	0	0	0
892397	Monopolio	1404	558	318	359	14	10	52	480	921	237	53	116	6	5	12	40	0
810512	Neutralidad_de_red	273	139	27	25	2	2	9	0	164	95	7	17	0	0	0	0	0
144121	Peer-to-peer	1075	535	217	263	2	2	2	0	612	228	15	91	0	0	0	0	0
2536765	Polarización_política	54	28	11	13	0	0	0	0	35	15	1	5	0	0	0	0	0
7686769	Posverdad	141	49	25	24	0	0	0	0	97	27	10	14	0	0	0	0	0
3057659	Principios_de_Kerckhoffs	30	20	3	4	2	2	2	0	20	15	2	3	0	0	0	0	0
204290	Privacidad_en_Internet	212	131	44	66	2	2	2	0	113	61	2	28	0	0	0	0	0
26135	Propiedad_intelectual	493	291	89	123	0	0	0	0	309	148	12	49	0	0	0	0	0
4404453	Protección_de_datos_personales	102	63	13	22	0	0	0	0	65	37	0	10	0	0	0	0	0
8315177	Reglamento_General_de_Protección_de_Datos	51	21	1	2	0	0	0	0	48	18	1	2	0	0	0	0	0
7476108	Rendición_de_cuentas	32	20	5	9	0	0	0	0	25	14	2	6	0	0	0	0	0
7107635	Roboética	7	3	0	0	0	0	0	0	7	3	0	0	0	0	0	0	0
7019476	Seguridad_de_redes	90	40	23	22	0	0	0	0	58	21	6	11	0	0	0	0	0
7468570	Seguridad_en_Internet	79	39	20	22	2	2	5	0	43	19	4	10	0	0	0	0	0
1513307	Servicio_de_red_social	879	448	201	221	4	4	8	20	500	190	33	83	0	0	0	0	0
1475254	Sistema_redundante	76	36	7	11	0	0	0	0	53	24	0	5	0	0	0	0	0
160940	Sociedad_de_la_información	919	463	231	249	10	9	46	387	472	194	34	105	2	2	5	0	0
3196820	Software_de_código_abierto	75	45	15	23	2	2	4	0	44	29	2	9	0	0	0	0	0
49328	Sostenibilidad	805	394	253	269	4	4	8	12	451	157	37	92	0	0	0	0	0
1455579	Tecnología_disruptiva	88	61	4	8	0	0	0	0	51	37	0	4	0	0	0	0	0
4049322	Tecnología_educativa	982	393	174	171	10	10	124	1200	744	238	84	101	6	6	111	636	0
6949961	Tecnología_financiera	146	78	6	10	0	0	0	0	84	38	2	5	0	0	0	0	0
356331	Toma_de_decisiones	1288	674	418	447	16	14	45	462	609	163	47	107	6	5	25	65	0
356269	Transacción_electrónica_segura	37	23	1	2	0	0	0	0	30	19	0	1	0	0	0	0	0
7828340	Transformación_digital	39	27	5	10	0	0	0	0	28	18	1	5	0	0	0	0	0
29515	Usabilidad	520	282	64	91	2	2	4	0	250	114	8	38	0	0	0	0	0
748047	Vigilancia	138	77	27	34	2	2	30	0	92	51	5	19	0	0	0	0	0
380508	Voto_electrónico	322	165	33	47	0	0	0	0	200	84	5	22	0	0	0	0	0
