page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
1050132	Serwis_społecznościowy	270	159	48	78	6	6	6	24	195	101	16	46	4	4	4	8	0
15236	Skalowalność	81	56	5	10	0	0	0	0	64	41	1	6	0	0	0	0	0
2302140	Społeczeństwo_informacyjne	223	143	29	44	2	2	4	0	130	90	4	22	0	0	0	0	0
517881	Społeczność_internetowa	79	54	4	8	0	0	0	0	71	47	2	6	0	0	0	0	0
2842795	Szanse_na_przetrwanie	54	18	2	3	0	0	0	0	48	13	0	0	0	0	0	0	0
1686967	Targetowanie	16	14	0	0	0	0	0	0	15	13	0	0	0	0	0	0	0
1126913	User_experience	42	30	3	5	0	0	0	0	38	27	2	4	0	0	0	0	0
182919	Użyteczność_(informatyka)	97	65	5	9	0	0	0	0	70	43	2	6	0	0	0	0	0
23745	Wolność_słowa	229	131	32	47	6	6	8	36	190	101	15	32	2	2	2	0	0
533874	Wykluczenie_cyfrowe	71	57	2	4	0	0	0	0	62	48	0	2	0	0	0	0	0
490936	Własność_intelektualna	31	21	4	8	0	0	0	0	27	17	0	4	0	0	0	0	0
568591	Zarządzanie_Internetem	22	21	1	2	0	0	0	0	21	20	1	2	0	0	0	0	0
189218	Zarządzanie_tożsamością	26	22	0	0	0	0	0	0	21	17	0	0	0	0	0	0	0
484625	Zasada_Kerckhoffsa	26	22	0	0	0	0	0	0	25	21	0	0	0	0	0	0	0
