page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
148816	Mededingingsrecht	82	59	3	5	0	0	0	0	69	50	1	4	0	0	0	0	0
111685	Mondialisering	469	263	97	144	0	0	0	0	293	148	9	69	0	0	0	0	0
19671	Monopolie	200	131	31	46	0	0	0	0	152	96	2	24	0	0	0	0	0
4796697	Nepnieuws	85	43	20	22	2	2	10	0	64	29	10	17	0	0	0	0	0
1080815	Netneutraliteit	155	80	8	9	4	3	10	21	115	58	5	6	4	3	10	21	0
451345	Netwerkbeveiliging	39	26	7	9	0	0	0	0	27	21	1	6	0	0	0	0	0
89650	Opbouwwerk	47	31	7	11	2	2	2	0	32	19	1	6	0	0	0	0	0
78998	Open_access	236	110	8	11	0	0	0	0	214	98	2	8	0	0	0	0	0
2313275	Open_data	77	46	3	6	0	0	0	0	60	33	3	4	0	0	0	0	0
1413328	Open_innovatie	58	45	5	10	0	0	0	0	47	36	0	5	0	0	0	0	0
3147	Open_source	282	123	25	37	0	0	0	0	247	92	11	23	0	0	0	0	0
248704	Open_standaard	94	62	2	4	0	0	0	0	82	51	1	2	0	0	0	0	0
153049	Openbaarheid_van_bestuur	123	83	2	4	0	0	0	0	94	59	0	2	0	0	0	0	0
1280	Opensourcesoftware	529	226	48	75	2	2	2	0	412	148	13	45	2	2	2	0	0
807258	Participatiedemocratie	41	31	2	4	0	0	0	0	37	28	1	3	0	0	0	0	0
29063	Peer-to-peer	287	172	37	63	0	0	0	0	210	111	3	30	0	0	0	0	0
806326	Persoonsgegevens	33	24	1	2	0	0	0	0	29	20	0	1	0	0	0	0	0
99179	Polarisatie_(conflict)	79	49	12	21	0	0	0	0	58	33	1	11	0	0	0	0	0
4827416	Post-truth_politics	31	5	0	0	0	0	0	0	31	5	0	0	0	0	0	0	0
982389	Prijsdiscriminatie	35	29	5	8	0	0	0	0	30	25	3	7	0	0	0	0	0
2322155	Principe_van_Kerckhoffs	14	12	0	0	0	0	0	0	14	12	0	0	0	0	0	0	0
4030977	Recht_om_vergeten_te_worden	24	15	2	4	0	0	0	0	21	12	2	4	0	0	0	0	0
2014917	Schaalbaarheid	26	19	0	0	0	0	0	0	26	19	0	0	0	0	0	0	0
4730683	Slimme_stad	31	12	0	0	0	0	0	0	30	11	0	0	0	0	0	0	0
1080520	Sociaalnetwerksite	286	141	43	67	0	0	0	0	201	91	10	37	0	0	0	0	0
1148790	Sociale_innovatie	225	51	7	11	0	0	0	0	124	40	2	8	0	0	0	0	0
1651270	Sociale_media	570	310	178	190	8	8	30	136	322	134	26	70	2	2	2	0	0
2151592	Sociale_ongelijkheid	25	11	4	4	0	0	0	0	21	9	0	2	0	0	0	0	0
4121320	Ubiquitous_computing	6	6	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0
538946	Virtuele_gemeenschap	127	74	11	18	0	0	0	0	103	57	2	9	0	0	0	0	0
50193	Vrijheid_van_meningsuiting	350	210	61	85	4	4	9	28	244	143	14	47	2	2	7	0	0
