page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
18938758	Open-source_model	4386	2311	786	993	48	39	162	6240	2754	1168	207	463	14	13	68	494	0
277663	Open-source_software	2354	1260	500	600	26	23	97	2047	1527	655	148	279	12	10	64	560	0
381219	Open_access	2365	756	144	170	12	12	38	228	1795	459	84	112	10	10	19	160	0
7697770	Open_data	665	368	46	55	6	5	64	60	490	237	13	33	2	2	3	0	0
3073096	Open_innovation	650	333	97	101	18	12	119	1236	428	193	43	60	2	2	5	0	0
13481218	Open_platform	36	27	2	4	0	0	0	0	25	16	0	1	0	0	0	0	0
21618557	Open_security	37	18	1	2	0	0	0	0	35	16	0	1	0	0	0	0	0
249388	Open_spectrum	74	53	2	4	0	0	0	0	52	35	0	2	0	0	0	0	0
227018	Open_standard	701	370	63	82	2	2	3	0	503	229	21	45	2	2	3	0	0
261062	Participatory_democracy	468	286	49	65	4	3	43	6	333	180	23	36	4	3	43	6	0
24107	Peer-to-peer	3939	2032	757	872	30	24	249	5880	2182	880	137	336	10	7	169	1078	0
42757800	Personal_cloud	48	32	1	2	0	0	0	0	43	27	1	2	0	0	0	0	0
242568	Personalized_marketing	186	119	24	38	0	0	0	0	148	93	9	24	0	0	0	0	0
1845896	Personally_identifiable_information	528	322	78	108	0	0	0	0	359	201	22	63	0	0	0	0	0
584318	Polarization_(politics)	286	200	28	43	4	3	6	9	204	135	8	21	2	2	3	0	0
51047974	Post-truth_politics	385	208	27	46	0	0	0	0	281	126	9	30	0	0	0	0	0
156259	Price_discrimination	833	482	92	123	8	7	10	42	514	259	14	55	4	3	4	6	0
14389259	Privacy-enhancing_technologies	89	53	2	4	0	0	0	0	72	37	0	2	0	0	0	0	0
32632788	Privacy_by_design	181	67	10	14	2	2	2	0	137	45	7	12	2	2	2	0	0
1182348	Provable_security	77	46	0	0	0	0	0	0	62	37	0	0	0	0	0	0	0
27942343	Psychological_effects_of_Internet_use	240	125	23	37	0	0	0	0	181	80	4	21	0	0	0	0	0
3411777	Quality_of_experience	137	78	7	13	0	0	0	0	84	49	3	8	0	0	0	0	0
13946352	Real-time_collaboration	7	4	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0
1953581	Redundancy_(engineering)	211	146	17	33	0	0	0	0	130	92	1	16	0	0	0	0	0
2563492	Reliability_(computer_networking)	127	75	17	28	0	0	0	0	100	53	2	14	0	0	0	0	0
3940868	Reputation_system	254	139	9	15	0	0	0	0	197	99	4	11	0	0	0	0	0
16290509	Resilience_(network)	23	20	2	4	0	0	0	0	15	13	1	3	0	0	0	0	0
27913563	Right_to_Internet_access	171	95	23	31	2	2	15	0	104	55	4	16	0	0	0	0	0
42396382	Right_to_be_forgotten	404	227	17	33	0	0	0	0	330	160	4	19	0	0	0	0	0
8434470	Robot_ethics	196	112	10	14	2	2	4	0	110	74	2	8	0	0	0	0	0
53382545	Robot_tax	25	16	1	2	0	0	0	0	17	11	0	1	0	0	0	0	0
185529	Scalability	516	341	60	97	0	0	0	0	323	202	11	46	0	0	0	0	0
1135462	Secure_Electronic_Transaction	213	134	22	42	0	0	0	0	106	64	2	21	0	0	0	0	0
1646964	Secure_by_design	133	88	2	4	0	0	0	0	84	63	1	3	0	0	0	0	0
1467336	Secure_communication	275	167	12	23	0	0	0	0	202	108	4	15	0	0	0	0	0
657145	Self-management_(computer_science)	38	29	3	6	0	0	0	0	24	17	0	2	0	0	0	0	0
39502824	Sharing_economy	889	336	58	73	6	6	40	210	744	225	35	52	4	4	35	120	0
12592050	Smart_city	1042	458	112	148	4	4	20	12	766	265	45	92	2	2	17	0	0
14130192	Social_inequality	728	299	72	101	2	2	3	0	544	175	15	45	0	0	0	0	0
3425953	Social_innovation	482	225	26	43	0	0	0	0	310	143	9	26	0	0	0	0	0
43669933	Social_learning_network	49	12	0	0	0	0	0	0	43	8	0	0	0	0	0	0	0
5897742	Social_media	6126	2789	1376	1444	58	45	195	8595	4223	1414	553	718	34	28	127	3444	0
2041117	Social_networking_service	5105	2513	1302	1462	38	32	104	3104	3401	1287	485	722	24	20	82	1500	0
36345920	Social_objects	13	9	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0
87231	Surveillance	1778	785	219	292	10	10	15	130	1270	463	60	137	0	0	0	0	0
18413531	Sustainability	7433	2324	1217	1231	60	35	25038	873880	5470	1019	403	519	38	20	24994	498480	0
357347	Tamper_resistance	189	122	21	40	0	0	0	0	137	83	11	30	0	0	0	0	0
16777474	Targeted_advertising	252	147	21	38	0	0	0	0	200	107	7	25	0	0	0	0	0
441390	Temporary_work	403	275	42	73	2	2	3	0	260	170	15	43	0	0	0	0	0
1134248	Trust_federation	17	14	0	0	0	0	0	0	16	13	0	0	0	0	0	0	0
14520884	Two-sided_markets	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
31871	Ubiquitous_computing	723	464	46	78	0	0	0	0	398	239	10	41	0	0	0	0	0
288276	Usability	1139	585	136	185	4	4	4	8	655	314	41	96	4	4	4	8	0
504357	User-centered_design	423	271	39	62	0	0	0	0	273	158	11	35	0	0	0	0	0
1462876	User_experience	348	215	37	53	0	0	0	0	254	141	16	33	0	0	0	0	0
6372843	Virtual_collaboration	120	50	4	5	2	2	2	0	114	46	2	4	0	0	0	0	0
176320	Virtual_community	1532	874	215	277	22	19	48	874	965	476	75	149	8	7	27	105	0
38887166	Wealth_concentration	304	168	23	31	2	2	34	0	228	114	13	20	2	2	34	0	0
1192305	Web_accessibility	826	404	87	122	6	6	8	30	510	213	20	58	2	2	3	0	0
